Date,Open,High,Low,Close
11/08/2013,"1,804.48","1,804.48","1,804.48","1,804.48"
11/07/2013,"1,806.61","1,806.61","1,806.61","1,806.61"
11/06/2013,"1,803.05","1,803.05","1,803.05","1,803.05"
11/05/2013,"1,807.47","1,807.47","1,807.47","1,807.47"
11/04/2013,"1,807.47","1,807.47","1,807.47","1,807.47"
11/01/2013,"1,810.41","1,810.41","1,810.41","1,810.41"
10/31/2013,"1,806.85","1,806.85","1,806.85","1,806.85"
10/30/2013,"1,817.38","1,817.38","1,817.38","1,817.38"
10/29/2013,"1,815.65","1,815.65","1,815.65","1,815.65"
10/28/2013,"1,818.39","1,818.39","1,818.39","1,818.39"
10/25/2013,"1,817.57","1,817.57","1,817.57","1,817.57"
10/24/2013,"1,818.93","1,818.93","1,818.93","1,818.93"
10/23/2013,"1,814.11","1,814.11","1,814.11","1,814.11"
10/22/2013,"1,803.58","1,803.58","1,803.58","1,803.58"
10/21/2013,"1,802.61","1,802.61","1,802.61","1,802.61"
10/18/2013,"1,799.59","1,799.59","1,799.59","1,799.59"
10/17/2013,"1,797.42","1,797.42","1,797.42","1,797.42"
10/16/2013,"1,791.37","1,791.37","1,791.37","1,791.37"
10/15/2013,"1,784.76","1,784.76","1,784.76","1,784.76"
10/14/2013,"1,784.76","1,784.76","1,784.76","1,784.76"
10/11/2013,"1,785.75","1,785.75","1,785.75","1,785.75"
10/10/2013,"1,775.92","1,775.92","1,775.92","1,775.92"
10/09/2013,"1,769.12","1,769.12","1,769.12","1,769.12"
10/08/2013,"1,777.50","1,777.50","1,777.50","1,777.50"
10/07/2013,"1,776.82","1,776.82","1,776.82","1,776.82"
10/04/2013,"1,776.56","1,776.56","1,776.56","1,776.56"
10/03/2013,"1,771.37","1,771.37","1,771.37","1,771.37"
10/02/2013,"1,770.35","1,770.35","1,770.35","1,770.35"
10/01/2013,"1,769.03","1,769.03","1,769.03","1,769.03"
09/30/2013,"1,768.62","1,768.62","1,768.62","1,768.62"
09/27/2013,"1,776.16","1,776.16","1,776.16","1,776.16"
09/26/2013,"1,774.16","1,774.16","1,774.16","1,774.16"
09/25/2013,"1,784.06","1,784.06","1,784.06","1,784.06"
09/24/2013,"1,792.48","1,792.48","1,792.48","1,792.48"
09/23/2013,"1,796.36","1,796.36","1,796.36","1,796.36"
09/20/2013,"1,801.83","1,801.83","1,801.83","1,801.83"
09/19/2013,"1,792.91","1,792.91","1,792.91","1,792.91"
09/18/2013,"1,771.40","1,771.40","1,771.40","1,771.40"
09/17/2013,"1,774.94","1,774.94","1,774.94","1,774.94"
09/16/2013,"1,770.80","1,770.80","1,770.80","1,770.80"
09/13/2013,"1,770.80","1,770.80","1,770.80","1,770.80"
09/12/2013,"1,772.40","1,772.40","1,772.40","1,772.40"
09/11/2013,"1,768.48","1,768.48","1,768.48","1,768.48"
09/10/2013,"1,764.95","1,764.95","1,764.95","1,764.95"
09/09/2013,"1,747.03","1,747.03","1,747.03","1,747.03"
09/06/2013,"1,723.80","1,723.80","1,723.80","1,723.80"
09/05/2013,"1,720.97","1,720.97","1,720.97","1,720.97"
09/04/2013,"1,716.76","1,716.76","1,716.76","1,716.76"
09/03/2013,"1,724.21","1,724.21","1,724.21","1,724.21"
09/02/2013,"1,717.56","1,717.56","1,717.56","1,717.56"
08/30/2013,"1,727.58","1,727.58","1,727.58","1,727.58"
08/29/2013,"1,703.78","1,703.78","1,703.78","1,703.78"
08/28/2013,"1,686.17","1,686.17","1,686.17","1,686.17"
08/27/2013,"1,701.24","1,701.24","1,701.24","1,701.24"
08/26/2013,"1,722.49","1,722.49","1,722.49","1,722.49"
08/23/2013,"1,721.07","1,721.07","1,721.07","1,721.07"
08/22/2013,"1,720.37","1,720.37","1,720.37","1,720.37"
08/21/2013,"1,744.85","1,744.85","1,744.85","1,744.85"
08/20/2013,"1,745.42","1,745.42","1,745.42","1,745.42"
08/19/2013,"1,778.36","1,778.36","1,778.36","1,778.36"
