Date;Price;Open;High;Low;Vol.;Change %
12/09/2008;25339.00;24532.00;25641.00;24403.00;138.60M;2.12
12/08/2008;24812.00;24591.00;24913.00;24188.00;136.25M;8.14
12/05/2008;22944.00;23819.00;23920.00;22777.00;119.86M;-4.72
12/04/2008;24080.00;24057.00;24856.00;23704.00;139.86M;-0.51
12/03/2008;24204.00;24114.00;24334.00;23394.00;118.46M;0.29
12/02/2008;24134.00;23066.00;24167.00;22936.00;130.87M;2.48
12/01/2008;23550.00;25282.00;25282.00;23550.00;112.82M;-6.75
11/28/2008;25255.00;25315.00;25438.00;24764.00;125.72M;-0.28
11/27/2008;25326.00;24813.00;25326.00;24799.00;116.17M;3.3
11/26/2008;24516.00;24394.00;24932.00;23819.00;107.42M;-0.28
11/25/2008;24584.00;24380.00;25101.00;24031.00;162.67M;-0.01
11/24/2008;24586.00;22672.00;24586.00;22643.00;141.61M;10.29
11/21/2008;22293.00;22804.00;23294.00;22012.00;170.65M;-2.15
11/20/2008;22782.00;23109.00;23277.00;22385.00;156.64M;-4.33
11/19/2008;23812.00;25021.00;25021.00;23812.00;133.17M;-4.99
11/18/2008;25062.00;24714.00;25078.00;23929.00;114.92M;1.74
11/17/2008;24633.00;25232.00;25406.00;24525.00;109.15M;-2.43
11/14/2008;25247.00;25853.00;25893.00;25082.00;119.70M;1
11/13/2008;24996.00;24508.00;25184.00;24365.00;116.41M;0.28
11/12/2008;24925.00;26171.00;26287.00;24785.00;120.94M;-3.06
11/11/2008;25713.00;26251.00;26440.00;25679.00;110.37M;-3.74
11/10/2008;26713.00;27303.00;27819.00;26595.00;105.35M;0.53
11/07/2008;26572.00;26219.00;26857.00;25765.00;128.37M;1.96
11/06/2008;26061.00;27168.00;27542.00;26061.00;167.56M;-6.74
11/05/2008;27944.00;28790.00;28790.00;27752.00;156.21M;-4.02
11/04/2008;29113.00;27462.00;29113.00;27207.00;167.17M;6.64
11/03/2008;27301.00;26957.00;27301.00;26647.00;124.28M;1.99
10/31/2008;26769.00;25830.00;26769.00;25302.00;156.32M;3.9
10/30/2008;25765.00;26582.00;26621.00;25347.00;191.16M;-0.74
10/29/2008;25958.00;25408.00;25963.00;24937.00;198.33M;9.09
10/28/2008;23796.00;24434.00;24437.00;23302.00;191.04M;0.36
10/27/2008;23710.00;23534.00;24181.00;23150.00;166.64M;-3.59
