Date;Price;Open;High;Low;Vol.;Change %
05/09/2017;64678;63973;64704;63953;54.31M;1.1
05/08/2017;63975;63707;63975;63348;54.70M;0.47
05/05/2017;63674;62570;63728;62192;72.92M;1.77
05/04/2017;62568;62915;63458;62458;77.45M;-0.55
05/03/2017;62914;63042;63070;62601;112.89M;-0.2
05/02/2017;63037;62368;63037;62251;74.11M;1.08
04/28/2017;62366;62549;62665;62196;70.07M;-0.29
04/27/2017;62548;62545;62865;62365;86.37M;0
04/26/2017;62548;62591;62707;62256;109.66M;-0.05
04/25/2017;62581;62041;62581;61894;53.97M;1.09
04/24/2017;61905;61140;62101;61129;59.37M;1.27
04/21/2017;61129;61192;61439;60943;58.32M;-0.1
04/20/2017;61192;61149;61255;60870;55.04M;0.06
04/19/2017;61153;61509;61519;61050;54.25M;-0.58
04/18/2017;61508;62634;62900;61306;58.04M;-1.79
04/12/2017;62632;62308;62759;62308;27.31M;0.53
04/11/2017;62299;62440;62471;62192;48.67M;-0.26
04/10/2017;62461;62266;62461;62199;44.67M;0.34
04/07/2017;62247;62212;62467;61978;50.31M;0.07
04/06/2017;62202;62333;62363;61450;60.81M;-0.2
04/05/2017;62329;61705;62346;61705;59.68M;1.01
04/04/2017;61705;62247;62261;61582;57.81M;-0.87
04/03/2017;62246;61848;62470;61848;48.80M;0.68
03/31/2017;61827;62275;62356;61599;66.91M;-0.72
03/30/2017;62273;61726;62273;61726;70.82M;0.89
03/29/2017;61726;61599;62060;61522;83.62M;0.21
03/28/2017;61598;61001;61633;60919;48.86M;0.99
03/27/2017;60992;62245;62245;60769;74.57M;-2.02
03/24/2017;62248;62327;62396;62101;41.63M;-0.13
03/23/2017;62329;62374;62462;62004;48.85M;-0.1
03/22/2017;62389;63203;63230;62110;60.00M;-1.35
03/21/2017;63242;63261;63754;63174;67.15M;-0.03
03/20/2017;63261;63300;63397;63023;42.89M;-0.06
03/17/2017;63298;63256;63612;63193;110.06M;0.07
03/16/2017;63256;62822;63711;62812;61.86M;0.82
03/15/2017;62740;62404;62901;62404;66.46M;0.53
03/14/2017;62407;62988;63176;62219;74.84M;-0.92
03/13/2017;62987;62843;63033;62647;51.77M;0.23
03/10/2017;62843;61974;63015;61974;50.40M;1.4
03/09/2017;61974;62111;62111;61385;74.20M;-0.22
03/08/2017;62111;62224;62233;62000;78.49M;-0.2
03/07/2017;62236;62002;62394;61905;57.13M;0.35
03/06/2017;62018;62078;62282;61789;57.27M;-0.14
03/03/2017;62103;62799;62799;62014;53.61M;-1.18
03/02/2017;62845;62600;63178;62576;77.99M;0.4
03/01/2017;62593;61918;62597;61918;88.69M;1.09
02/28/2017;61920;61674;61964;61602;75.69M;0.39
02/27/2017;61680;61590;61946;61590;49.61M;0.14
02/24/2017;61593;62189;62189;61376;57.55M;-0.97
02/23/2017;62195;62363;62677;62188;57.15M;-0.25
02/22/2017;62350;62860;62986;62310;66.45M;-0.83
02/21/2017;62869;62057;62870;61933;62.56M;1.31
02/20/2017;62056;61718;62197;61718;56.87M;0.55
02/17/2017;61718;62216;62216;61411;88.30M;-0.8
02/16/2017;62216;62382;62385;61959;135.24M;-0.24
02/15/2017;62367;62984;63168;62314;62.10M;-0.98
02/14/2017;62982;63226;63229;62820;52.95M;-0.39
02/13/2017;63229;62618;63235;62615;73.62M;0.98
02/10/2017;62614;62409;62726;62288;52.39M;0.33
