Fecha (dd/mm/aaaa),Valor COLCAP,Variación absoluta,Variación porcentual (%)
7/12/2012,"1,800.19",3.26,0.1814
10/12/2012,"1,803.63",3.44,0.1911
11/12/2012,"1,814.31",10.68,0.5921
12/12/2012,"1,818.73",4.42,0.2436
13/12/2012,"1,812.26",-6.47,-0.3557
14/12/2012,"1,806.78",-5.48,-0.3024
17/12/2012,"1,808.61",1.83,0.1013
18/12/2012,"1,809.56",0.95,0.0525
19/12/2012,"1,821.91",12.35,0.6825
20/12/2012,"1,815.15",-6.76,-0.371
21/12/2012,"1,814.73",-0.42,-0.0231
24/12/2012,"1,825.23",10.5,0.5786
26/12/2012,"1,822.46",-2.77,-0.1518
27/12/2012,"1,835.38",12.92,0.7089
28/12/2012,"1,832.75",-2.63,-0.1433
2/1/2013,"1,824.93",-7.82,-0.4267
3/1/2013,"1,842.71",17.78,0.9743
4/1/2013,"1,848.41",5.7,0.3093
8/1/2013,"1,832.04",-16.37,-0.8856
9/1/2013,"1,844.33",12.29,0.6708
10/1/2013,"1,837.77",-6.56,-0.3557
11/1/2013,"1,837.01",-0.76,-0.0414
14/01/2013,"1,840.19",3.18,0.1731
15/01/2013,"1,838.70",-1.49,-0.081
16/01/2013,"1,841.42",2.72,0.1479
17/01/2013,"1,833.38",-8.04,-0.4366
18/01/2013,"1,845.22",11.84,0.6458
21/01/2013,"1,843.72",-1.5,-0.0813
22/01/2013,"1,852.93",9.21,0.4995
23/01/2013,"1,856.36",3.43,0.1851
24/01/2013,"1,863.83",7.47,0.4024
25/01/2013,"1,866.62",2.79,0.1497
28/01/2013,"1,859.88",-6.74,-0.3611
29/01/2013,"1,867.65",7.77,0.4178
30/01/2013,"1,869.98",2.33,0.1248
31/01/2013,"1,866.21",-3.77,-0.2016
1/2/2013,"1,878.38",12.17,0.6521
4/2/2013,"1,876.35",-2.03,-0.1081
5/2/2013,"1,889.30",12.95,0.6902
6/2/2013,"1,880.02",-9.28,-0.4912
7/2/2013,"1,870.50",-9.52,-0.5064
8/2/2013,"1,870.73",0.23,0.0123
11/2/2013,"1,858.65",-12.08,-0.6457
12/2/2013,"1,860.30",1.65,0.0888
13/02/2013,"1,873.38",13.08,0.7031
14/02/2013,"1,873.52",0.14,0.0075
15/02/2013,"1,859.54",-13.98,-0.7462
18/02/2013,"1,862.53",2.99,0.1608
19/02/2013,"1,849.53",-13,-0.698
20/02/2013,"1,845.03",-4.5,-0.2433
21/02/2013,"1,844.07",-0.96,-0.052
22/02/2013,"1,851.93",7.86,0.4262
25/02/2013,"1,852.96",1.03,0.0556
26/02/2013,"1,846.31",-6.65,-0.3589
27/02/2013,"1,847.63",1.32,0.0715
28/02/2013,"1,844.49",-3.14,-0.1699
1/3/2013,"1,839.74",-4.75,-0.2575
4/3/2013,"1,822.46",-17.28,-0.9393
5/3/2013,"1,815.27",-7.19,-0.3945
6/3/2013,"1,806.97",-8.3,-0.4572
7/3/2013,"1,790.98",-15.99,-0.8849
8/3/2013,"1,792.26",1.28,0.0715
11/3/2013,"1,793.99",1.73,0.0965
12/3/2013,"1,800.66",6.67,0.3718
13/03/2013,"1,790.10",-10.56,-0.5865
14/03/2013,"1,789.81",-0.29,-0.0162
15/03/2013,"1,806.67",16.86,0.942
18/03/2013,"1,796.57",-10.1,-0.559
19/03/2013,"1,760.23",-36.34,-2.0227
20/03/2013,"1,759.56",-0.67,-0.0381
21/03/2013,"1,758.44",-1.12,-0.0637
22/03/2013,"1,760.05",1.61,0.0916
26/03/2013,"1,773.98",13.93,0.7915
27/03/2013,"1,774.86",0.88,0.0496
1/4/2013,"1,770.09",-4.77,-0.2688
2/4/2013,"1,769.61",-0.48,-0.0271
3/4/2013,"1,746.90",-22.71,-1.2833
4/4/2013,"1,756.97",10.07,0.5764
5/4/2013,"1,758.88",1.91,0.1087
8/4/2013,"1,745.89",-12.99,-0.7385
9/4/2013,"1,739.58",-6.31,-0.3614
10/4/2013,"1,742.18",2.6,0.1495
11/4/2013,"1,750.72",8.54,0.4902
12/4/2013,"1,733.90",-16.82,-0.9607
15/04/2013,"1,682.20",-51.7,-2.9817
16/04/2013,"1,705.48",23.28,1.3839
17/04/2013,"1,699.94",-5.54,-0.3248
18/04/2013,"1,703.49",3.55,0.2088
19/04/2013,"1,705.98",2.49,0.1462
22/04/2013,"1,713.68",7.7,0.4514
23/04/2013,"1,713.35",-0.33,-0.0193
24/04/2013,"1,715.77",2.42,0.1412
25/04/2013,"1,715.96",0.19,0.0111
26/04/2013,"1,705.11",-10.85,-0.6323
29/04/2013,"1,700.13",-4.98,-0.2921
30/04/2013,"1,684.88",-15.25,-0.897
2/5/2013,"1,695.64",10.76,0.6386
3/5/2013,"1,698.54",2.9,0.171
6/5/2013,"1,686.81",-11.73,-0.6906
7/5/2013,"1,688.35",1.54,0.0913
8/5/2013,"1,674.30",-14.05,-0.8322
9/5/2013,"1,674.21",-0.09,-0.0054
10/5/2013,"1,654.77",-19.44,-1.1611
14/05/2013,"1,663.53",8.76,0.5294
15/05/2013,"1,677.53",14,0.8416
16/05/2013,"1,686.64",9.11,0.5431
17/05/2013,"1,689.89",3.25,0.1927
20/05/2013,"1,681.81",-8.08,-0.4781
21/05/2013,"1,690.57",8.76,0.5209
22/05/2013,"1,694.68",4.11,0.2431
23/05/2013,"1,699.53",4.85,0.2862
24/05/2013,"1,704.66",5.13,0.3018
27/05/2013,"1,704.20",-0.46,-0.027
28/05/2013,"1,716.23",12.03,0.7059
29/05/2013,"1,708.44",-7.79,-0.4539
30/05/2013,"1,702.68",-5.76,-0.3371
31/05/2013,"1,666.25",-36.43,-2.1396
4/6/2013,"1,685.12",18.87,1.1325
5/6/2013,"1,682.02",-3.1,-0.184
6/6/2013,"1,677.52",-4.5,-0.2675
7/6/2013,"1,672.83",-4.69,-0.2796
11/6/2013,"1,653.52",-19.31,-1.1543
12/6/2013,"1,629.70",-23.82,-1.4406
13/06/2013,"1,629.59",-0.11,-0.0067
14/06/2013,"1,636.90",7.31,0.4486
17/06/2013,"1,635.23",-1.67,-0.102
18/06/2013,"1,655.85",20.62,1.261
19/06/2013,"1,650.73",-5.12,-0.3092
20/06/2013,"1,614.17",-36.56,-2.2148
21/06/2013,"1,595.35",-18.82,-1.1659
24/06/2013,"1,570.66",-24.69,-1.5476
25/06/2013,"1,557.29",-13.37,-0.8512
26/06/2013,"1,574.50",17.21,1.1051
27/06/2013,"1,577.39",2.89,0.1836
28/06/2013,"1,615.84",38.45,2.4376
2/7/2013,"1,613.05",-2.79,-0.1727
3/7/2013,"1,607.03",-6.02,-0.3732
4/7/2013,"1,610.45",3.42,0.2128
5/7/2013,"1,597.41",-13.04,-0.8097
8/7/2013,"1,586.14",-11.27,-0.7055
9/7/2013,"1,575.68",-10.46,-0.6595
10/7/2013,"1,550.70",-24.98,-1.5853
11/7/2013,"1,584.43",33.73,2.1751
12/7/2013,"1,604.24",19.81,1.2503
15/07/2013,"1,634.75",30.51,1.9018
16/07/2013,"1,644.74",9.99,0.6111
17/07/2013,"1,666.87",22.13,1.3455
18/07/2013,"1,680.11",13.24,0.7943
19/07/2013,"1,685.63",5.52,0.3285
22/07/2013,"1,666.29",-19.34,-1.1473
23/07/2013,"1,694.59",28.3,1.6984
24/07/2013,"1,704.86",10.27,0.606
25/07/2013,"1,701.29",-3.57,-0.2094
26/07/2013,"1,694.34",-6.95,-0.4085
29/07/2013,"1,689.53",-4.81,-0.2839
30/07/2013,"1,694.90",5.37,0.3178
31/07/2013,"1,680.70",-14.2,-0.8378
1/8/2013,"1,706.00",25.3,1.5053
2/8/2013,"1,721.95",15.95,0.9349
5/8/2013,"1,718.45",-3.5,-0.2033
6/8/2013,"1,720.03",1.58,0.0919
8/8/2013,"1,716.40",-3.63,-0.211
9/8/2013,"1,720.67",4.27,0.2488
12/8/2013,"1,722.91",2.24,0.1302
13/08/2013,"1,736.35",13.44,0.7801
14/08/2013,"1,747.11",10.76,0.6197
15/08/2013,"1,730.41",-16.7,-0.9559
16/08/2013,"1,727.74",-2.67,-0.1543
20/08/2013,"1,725.64",-2.1,-0.1215
21/08/2013,"1,723.34",-2.3,-0.1333
22/08/2013,"1,722.35",-0.99,-0.0574
23/08/2013,"1,720.68",-1.67,-0.097
26/08/2013,"1,714.15",-6.53,-0.3795
27/08/2013,"1,714.14",-0.01,-0.0006
28/08/2013,"1,734.00",19.86,1.1586
29/08/2013,"1,721.94",-12.06,-0.6955
30/08/2013,"1,729.62",7.68,0.446
2/9/2013,"1,732.65",3.03,0.1752
3/9/2013,"1,737.62",4.97,0.2868
4/9/2013,"1,746.90",9.28,0.5341
5/9/2013,"1,746.75",-0.15,-0.0086
6/9/2013,"1,736.54",-10.21,-0.5845
9/9/2013,"1,752.76",16.22,0.934
10/9/2013,"1,765.98",13.22,0.7542
11/9/2013,"1,770.01",4.03,0.2282
12/9/2013,"1,768.04",-1.97,-0.1113
13/09/2013,"1,761.31",-6.73,-0.3806
16/09/2013,"1,758.74",-2.57,-0.1459
17/09/2013,"1,766.95",8.21,0.4668
18/09/2013,"1,766.00",-0.95,-0.0538
19/09/2013,"1,765.99",-0.01,-0.0006
20/09/2013,"1,767.50",1.51,0.0855
23/09/2013,"1,773.48",5.98,0.3383
24/09/2013,"1,775.35",1.87,0.1054
25/09/2013,"1,777.00",1.65,0.0929
26/09/2013,"1,765.51",-11.49,-0.6466
27/09/2013,"1,768.52",3.01,0.1705
30/09/2013,"1,752.26",-16.26,-0.9194
1/10/2013,"1,757.92",5.66,0.323
2/10/2013,"1,756.97",-0.95,-0.054
3/10/2013,"1,754.75",-2.22,-0.1264
4/10/2013,"1,751.71",-3.04,-0.1732
7/10/2013,"1,753.60",1.89,0.1079
8/10/2013,"1,757.29",3.69,0.2104
9/10/2013,"1,751.06",0,0
10/10/2013,"1,756.77",5.71,0.3261
11/10/2013,"1,763.11",6.34,0.3609
15/10/2013,"1,766.44",3.33,0.1889
16/10/2013,"1,770.06",3.62,0.2049
17/10/2013,"1,772.17",2.11,0.1192
18/10/2013,"1,781.00",8.83,0.4983
21/10/2013,"1,779.67",-1.33,-0.0747
22/10/2013,"1,773.52",-6.15,-0.3456
23/10/2013,"1,771.25",-2.27,-0.128
24/10/2013,"1,775.05",3.8,0.2145
25/10/2013,"1,773.84",-1.21,-0.0682
28/10/2013,"1,763.16",-10.68,-0.6021
29/10/2013,"1,763.01",-0.15,-0.0085
30/10/2013,"1,758.37",-4.64,-0.2632
31/10/2013,"1,742.94",-15.43,-0.8775
1/11/2013,"1,752.97",10.03,0.5755
5/11/2013,"1,734.76",-18.21,-1.0388
6/11/2013,"1,736.78",2.02,0.1164
7/11/2013,"1,713.84",-22.94,-1.3208
8/11/2013,"1,678.18",-35.66,-2.0807
12/11/2013,"1,626.07",-52.11,-3.1051
13/11/2013,"1,663.00",36.93,2.2711
14/11/2013,"1,672.18",9.18,0.552
15/11/2013,"1,672.10",-0.08,-0.0048
18/11/2013,"1,670.99",-1.11,-0.0664
19/11/2013,"1,666.26",-4.73,-0.2831
20/11/2013,"1,662.73",-3.53,-0.2119
21/11/2013,"1,659.55",-3.18,-0.1913
22/11/2013,"1,655.24",-4.31,-0.2597
25/11/2013,"1,635.50",-19.74,-1.1926
26/11/2013,"1,625.62",-9.88,-0.6041
27/11/2013,"1,622.53",-3.09,-0.1901
28/11/2013,"1,627.07",4.54,0.2798
29/11/2013,"1,630.19",3.12,0.1918
2/12/2013,"1,625.93",-4.26,-0.2613
3/12/2013,"1,626.99",1.06,0.0652
4/12/2013,"1,587.37",-39.62,-2.4352
5/12/2013,"1,610.28",22.91,1.4433
6/12/2013,"1,599.52",-10.76,-0.6682
9/12/2013,"1,614.63",15.11,0.9447
10/12/2013,"1,624.00",9.37,0.5803
11/12/2013,"1,630.84",6.84,0.4212
12/12/2013,"1,646.73",15.89,0.9743
13/12/2013,"1,638.20",-8.53,-0.518
16/12/2013,"1,606.98",-31.22,-1.9058
17/12/2013,"1,616.45",9.47,0.5893
18/12/2013,"1,600.13",-16.32,-1.0096
19/12/2013,"1,607.44",7.31,0.4568
20/12/2013,"1,630.43",22.99,1.4302
23/12/2013,"1,602.60",-27.83,-1.7069
24/12/2013,"1,613.81",11.21,0.6995
26/12/2013,"1,602.72",-11.09,-0.6872
27/12/2013,"1,601.50",-1.22,-0.0761
30/12/2013,"1,606.33",4.83,0.3016
2/1/2014,"1,611.77",5.44,0.3387
3/1/2014,"1,601.29",-10.48,-0.6502
7/1/2014,"1,575.61",-25.68,-1.6037
8/1/2014,"1,566.28",-9.33,-0.5922
9/1/2014,"1,563.40",-2.88,-0.1839
10/1/2014,"1,542.07",-21.33,-1.3643
13/01/2014,"1,539.48",-2.59,-0.168
14/01/2014,"1,542.30",2.82,0.1832
15/01/2014,"1,548.29",5.99,0.3884
16/01/2014,"1,535.34",-12.95,-0.8364
17/01/2014,"1,536.08",0.74,0.0482
20/01/2014,"1,537.99",1.91,0.1243
21/01/2014,"1,533.29",-4.7,-0.3056
22/01/2014,"1,541.94",8.65,0.5641
23/01/2014,"1,516.20",-25.74,-1.6693
24/01/2014,"1,494.77",-21.43,-1.4134
27/01/2014,"1,473.27",-21.5,-1.4383
28/01/2014,"1,461.00",-12.27,-0.8328
29/01/2014,"1,452.68",-8.32,-0.5695
30/01/2014,"1,453.56",0.88,0.0606
31/01/2014,"1,460.04",6.48,0.4458
3/2/2014,"1,448.56",-11.48,-0.7863
4/2/2014,"1,451.76",3.2,0.2209
5/2/2014,"1,465.76",14,0.9643
6/2/2014,"1,487.61",21.85,1.4907
7/2/2014,"1,499.57",11.96,0.804
10/2/2014,"1,484.52",-15.05,-1.0036
11/2/2014,"1,497.94",13.42,0.904
12/2/2014,"1,515.40",17.46,1.1656
13/02/2014,"1,520.23",4.83,0.3187
14/02/2014,"1,527.35",7.12,0.4684
17/02/2014,"1,524.79",-2.56,-0.1676
18/02/2014,"1,534.93",10.14,0.665
19/02/2014,"1,546.07",11.14,0.7258
20/02/2014,"1,525.21",-20.86,-1.3492
21/02/2014,"1,520.60",-4.61,-0.3023
24/02/2014,"1,535.11",14.51,0.9542
25/02/2014,"1,501.40",-33.71,-2.1959
26/02/2014,"1,488.44",-12.96,-0.8632
27/02/2014,"1,495.01",6.57,0.4414
28/02/2014,"1,520.74",25.73,1.7211
3/3/2014,"1,504.11",-16.63,-1.0935
4/3/2014,"1,539.33",35.22,2.3416
5/3/2014,"1,563.41",24.08,1.5643
6/3/2014,"1,588.91",25.5,1.6311
7/3/2014,"1,571.84",-17.07,-1.0743
10/3/2014,"1,571.44",-0.4,-0.0254
11/3/2014,"1,586.04",14.6,0.9291
12/3/2014,"1,584.93",-1.11,-0.07
13/03/2014,"1,597.85",12.92,0.8152
14/03/2014,"1,589.85",-8,-0.5007
17/03/2014,"1,596.76",6.91,0.4346
18/03/2014,"1,592.49",-4.27,-0.2674
19/03/2014,"1,595.18",2.69,0.1689
20/03/2014,"1,608.99",13.81,0.8657
21/03/2014,"1,607.95",-1.04,-0.0646
25/03/2014,"1,639.02",31.07,1.9323
26/03/2014,"1,646.01",6.99,0.4265
27/03/2014,"1,663.84",17.83,1.0832
28/03/2014,"1,673.72",9.88,0.5938
31/03/2014,"1,688.30",14.58,0.8711
1/4/2014,"1,691.88",3.58,0.212
2/4/2014,"1,707.22",15.34,0.9067
3/4/2014,"1,713.01",5.79,0.3391
4/4/2014,"1,703.12",-9.89,-0.5773
7/4/2014,"1,682.99",-20.13,-1.1819
8/4/2014,"1,673.08",-9.91,-0.5888
9/4/2014,"1,668.97",-4.11,-0.2457
10/4/2014,"1,681.42",12.45,0.746
11/4/2014,"1,676.80",-4.62,-0.2748
14/04/2014,"1,688.17",11.37,0.6781
15/04/2014,"1,669.24",-18.93,-1.1213
16/04/2014,"1,677.73",8.49,0.5086
21/04/2014,"1,668.85",-8.88,-0.5293
22/04/2014,"1,654.78",-14.07,-0.8431
23/04/2014,"1,649.67",-5.11,-0.3088
24/04/2014,"1,634.54",-15.13,-0.9172
25/04/2014,"1,641.46",6.92,0.4234
28/04/2014,"1,642.10",0.64,0.039
29/04/2014,"1,653.62",11.52,0.7015
30/04/2014,"1,672.47",18.85,1.1399
2/5/2014,"1,659.54",-12.93,-0.7731
5/5/2014,"1,650.36",-9.18,-0.5532
6/5/2014,"1,651.95",1.59,0.0963
7/5/2014,"1,663.76",11.81,0.7149
8/5/2014,"1,674.28",10.52,0.6323
9/5/2014,"1,674.22",-0.06,-0.0036
12/5/2014,"1,686.47",12.25,0.7317
13/05/2014,"1,688.91",2.44,0.1447
14/05/2014,"1,689.49",0.58,0.0343
15/05/2014,"1,676.77",-12.72,-0.7529
16/05/2014,"1,685.11",8.34,0.4974
19/05/2014,"1,683.19",-1.92,-0.1139
20/05/2014,"1,662.45",-20.74,-1.2322
21/05/2014,"1,673.48",11.03,0.6635
22/05/2014,"1,664.57",-8.91,-0.5324
23/05/2014,"1,666.79",2.22,0.1334
26/05/2014,"1,663.96",-2.83,-0.1698
27/05/2014,"1,663.46",-0.5,-0.03
28/05/2014,"1,661.55",-1.91,-0.1148
29/05/2014,"1,662.86",1.31,0.0788
30/05/2014,"1,659.05",-3.81,-0.2291
3/6/2014,"1,678.97",19.92,1.2007
4/6/2014,"1,675.34",-3.63,-0.2162
5/6/2014,"1,682.81",7.47,0.4459
6/6/2014,"1,676.84",-5.97,-0.3548
9/6/2014,"1,683.87",7.03,0.4192
10/6/2014,"1,714.03",30.16,1.7911
11/6/2014,"1,720.60",6.57,0.3833
12/6/2014,"1,714.84",-5.76,-0.3348
13/06/2014,"1,716.81",1.97,0.1149
16/06/2014,"1,728.28",11.47,0.6681
17/06/2014,"1,719.06",-9.22,-0.5335
18/06/2014,"1,722.24",3.18,0.185
19/06/2014,"1,720.16",-2.08,-0.1208
20/06/2014,"1,725.13",4.97,0.2889
24/06/2014,"1,723.70",-1.43,-0.0829
25/06/2014,"1,717.65",-6.05,-0.351
26/06/2014,"1,710.67",-6.98,-0.4064
27/06/2014,"1,705.99",-4.68,-0.2736
1/7/2014,"1,705.14",-0.85,-0.0498
2/7/2014,"1,703.39",-1.75,-0.1026
3/7/2014,"1,705.49",2.1,0.1233
4/7/2014,"1,704.32",-1.17,-0.0686
7/7/2014,"1,701.44",-2.88,-0.169
8/7/2014,"1,695.60",-5.84,-0.3432
9/7/2014,"1,684.34",-11.26,-0.6641
10/7/2014,"1,674.48",-9.86,-0.5854
11/7/2014,"1,684.25",9.77,0.5835
14/07/2014,"1,673.99",-10.26,-0.6092
15/07/2014,"1,680.12",6.13,0.3662
16/07/2014,"1,687.00",6.88,0.4095
17/07/2014,"1,688.55",1.55,0.0919
18/07/2014,"1,689.55",1,0.0592
21/07/2014,"1,689.25",-0.3,-0.0178
22/07/2014,"1,697.12",7.87,0.4659
23/07/2014,"1,695.55",-1.57,-0.0925
24/07/2014,"1,693.63",-1.92,-0.1132
25/07/2014,"1,700.91",7.28,0.4298
28/07/2014,"1,714.94",14.03,0.8249
29/07/2014,"1,706.94",-8,-0.4665
30/07/2014,"1,710.59",3.65,0.2138
31/07/2014,"1,694.59",-16,-0.9353
1/8/2014,"1,693.06",-1.53,-0.0903
4/8/2014,"1,712.97",19.91,1.176
5/8/2014,"1,724.24",11.27,0.6579
6/8/2014,"1,720.24",-4,-0.232
8/8/2014,"1,719.88",-0.36,-0.0209
11/8/2014,"1,740.83",20.95,1.2181
12/8/2014,"1,720.34",-20.49,-1.177
13/08/2014,"1,726.32",5.98,0.3476
14/08/2014,"1,723.15",-3.17,-0.1836
15/08/2014,"1,722.54",-0.61,-0.0354
19/08/2014,"1,731.95",9.41,0.5463
20/08/2014,"1,750.67",18.72,1.0809
21/08/2014,"1,755.26",4.59,0.2622
22/08/2014,"1,747.13",-8.13,-0.4632
25/08/2014,"1,749.93",2.8,0.1603
26/08/2014,"1,754.19",4.26,0.2434
27/08/2014,"1,764.10",9.91,0.5649
28/08/2014,"1,763.51",-0.59,-0.0334
29/08/2014,"1,771.18",7.67,0.4349
1/9/2014,"1,776.76",5.58,0.315
2/9/2014,"1,777.53",0.77,0.0433
3/9/2014,"1,780.25",2.72,0.153
4/9/2014,"1,769.38",-10.87,-0.6106
5/9/2014,"1,761.69",-7.69,-0.4346
8/9/2014,"1,749.84",-11.85,-0.6726
9/9/2014,"1,741.59",-8.25,-0.4715
10/9/2014,"1,744.09",2.5,0.1435
11/9/2014,"1,733.52",-10.57,-0.606
12/9/2014,"1,734.98",1.46,0.0842
15/09/2014,"1,732.93",-2.05,-0.1182
16/09/2014,"1,728.09",-4.84,-0.2793
17/09/2014,"1,735.42",7.33,0.4242
18/09/2014,"1,741.58",6.16,0.355
19/09/2014,"1,739.41",-2.17,-0.1246
22/09/2014,"1,730.80",-8.61,-0.495
23/09/2014,"1,696.34",-34.46,-1.991
24/09/2014,"1,688.37",-7.97,-0.4698
25/09/2014,"1,675.14",-13.23,-0.7836
26/09/2014,"1,678.00",2.86,0.1707
29/09/2014,"1,678.48",0.48,0.0286
30/09/2014,"1,665.70",-12.78,-0.7614
1/10/2014,"1,635.43",-30.27,-1.8173
2/10/2014,"1,629.09",-6.34,-0.3877
3/10/2014,"1,654.23",25.14,1.5432
6/10/2014,"1,669.03",14.8,0.8947
7/10/2014,"1,655.85",-13.18,-0.7897
8/10/2014,"1,643.31",-12.54,-0.7573
9/10/2014,"1,640.36",-2.95,-0.1795
10/10/2014,"1,601.80",-38.56,-2.3507
14/10/2014,"1,590.30",-11.5,-0.7179
15/10/2014,"1,580.26",-10.04,-0.6313
16/10/2014,"1,603.09",22.83,1.4447
17/10/2014,"1,617.00",13.91,0.8677
20/10/2014,"1,617.07",0.07,0.0043
21/10/2014,"1,626.33",9.26,0.5726
22/10/2014,"1,613.10",-13.23,-0.8135
23/10/2014,"1,624.99",11.89,0.7371
24/10/2014,"1,624.17",-0.82,-0.0505
27/10/2014,"1,608.76",-15.41,-0.9488
28/10/2014,"1,610.34",1.58,0.0982
29/10/2014,"1,615.05",4.71,0.2925
30/10/2014,"1,626.22",11.17,0.6916
31/10/2014,"1,634.88",8.66,0.5325
4/11/2014,"1,625.32",-9.56,-0.5848
5/11/2014,"1,633.61",8.29,0.5101
6/11/2014,"1,640.47",6.86,0.4199
7/11/2014,"1,638.79",-1.68,-0.1024
10/11/2014,"1,635.71",-3.08,-0.1879
11/11/2014,"1,620.88",-14.83,-0.9066
12/11/2014,"1,623.63",2.75,0.1697
13/11/2014,"1,606.43",-17.2,-1.0594
14/11/2014,"1,603.88",-2.55,-0.1587
18/11/2014,"1,593.06",-10.82,-0.6746
19/11/2014,"1,592.31",-0.75,-0.0471
20/11/2014,"1,590.12",-2.19,-0.1375
21/11/2014,"1,598.59",8.47,0.5327
24/11/2014,"1,584.42",-14.17,-0.8864
25/11/2014,"1,572.95",-11.47,-0.7239
26/11/2014,"1,551.89",-21.06,-1.3389
27/11/2014,"1,532.87",-19.02,-1.2256
28/11/2014,"1,525.68",-7.19,-0.4691
1/12/2014,"1,510.06",-15.62,-1.0238
2/12/2014,"1,497.59",-12.47,-0.8258
3/12/2014,"1,515.62",18.03,1.2039
4/12/2014,"1,495.97",-19.65,-1.2965
5/12/2014,"1,500.51",4.54,0.3035
9/12/2014,"1,488.40",-12.11,-0.8071
10/12/2014,"1,444.01",-44.39,-2.9824
11/12/2014,"1,410.95",-33.06,-2.2895
12/12/2014,"1,382.75",-28.2,-1.9987
15/12/2014,"1,348.38",-34.37,-2.4856
16/12/2014,"1,373.03",24.65,1.8281
17/12/2014,"1,428.40",55.37,4.0327
18/12/2014,"1,433.69",5.29,0.3703
19/12/2014,"1,462.06",28.37,1.9788
22/12/2014,"1,525.01",62.95,4.3056
23/12/2014,"1,537.38",12.37,0.8111
24/12/2014,"1,538.88",1.5,0.0976
26/12/2014,"1,517.25",-21.63,-1.4056
29/12/2014,"1,507.53",-9.72,-0.6406
30/12/2014,"1,512.98",5.45,0.3615
2/1/2015,"1,483.89",-29.09,-1.9227
5/1/2015,"1,418.74",-65.15,-4.3905
6/1/2015,"1,419.92",1.18,0.0832
7/1/2015,"1,422.20",2.28,0.1606
8/1/2015,"1,433.37",11.17,0.7854
9/1/2015,"1,426.77",-6.6,-0.4605
13/01/2015,"1,412.20",-14.57,-1.0212
14/01/2015,"1,387.56",-24.64,-1.7448
15/01/2015,"1,380.65",-6.91,-0.498
16/01/2015,"1,376.30",-4.35,-0.3151
19/01/2015,"1,376.17",-0.13,-0.0094
20/01/2015,"1,377.29",1.12,0.0814
21/01/2015,"1,388.17",10.88,0.79
22/01/2015,"1,411.78",23.61,1.7008
23/01/2015,"1,423.28",11.5,0.8146
26/01/2015,"1,426.48",3.2,0.2248
27/01/2015,"1,423.89",-2.59,-0.1816
28/01/2015,"1,407.79",-16.1,-1.1307
29/01/2015,"1,407.92",0.13,0.0092
30/01/2015,"1,389.00",-18.92,-1.3438
2/2/2015,"1,408.20",19.2,1.3823
3/2/2015,"1,436.19",27.99,1.9876
4/2/2015,"1,428.45",-7.74,-0.5389
5/2/2015,"1,434.46",6.01,0.4207
6/2/2015,"1,437.03",2.57,0.1792
9/2/2015,"1,425.57",-11.46,-0.7975
10/2/2015,"1,402.65",-22.92,-1.6078
11/2/2015,"1,381.74",-20.91,-1.4907
12/2/2015,"1,381.46",-0.28,-0.0203
13/02/2015,"1,397.81",16.35,1.1835
16/02/2015,"1,398.97",1.16,0.083
17/02/2015,"1,397.20",-1.77,-0.1265
18/02/2015,"1,397.93",0.73,0.0522
19/02/2015,"1,386.78",-11.15,-0.7976
20/02/2015,"1,368.85",-17.93,-1.2929
23/02/2015,"1,375.86",7.01,0.5121
24/02/2015,"1,365.36",-10.5,-0.7632
25/02/2015,"1,362.71",-2.65,-0.1941
26/02/2015,"1,361.95",-0.76,-0.0558
27/02/2015,"1,367.58",5.63,0.4134
2/3/2015,"1,342.89",-24.69,-1.8054
3/3/2015,"1,317.12",-25.77,-1.919
4/3/2015,"1,321.63",4.51,0.3424
5/3/2015,"1,311.62",-10.01,-0.7574
6/3/2015,"1,280.43",-31.19,-2.378
9/3/2015,"1,257.87",-22.56,-1.7619
10/3/2015,"1,249.94",-7.93,-0.6304
11/3/2015,"1,249.83",-0.11,-0.0088
12/3/2015,"1,269.88",20.05,1.6042
13/03/2015,"1,281.95",12.07,0.9505
16/03/2015,"1,288.16",6.21,0.4844
17/03/2015,"1,288.60",0.44,0.0342
18/03/2015,"1,304.89",16.29,1.2642
19/03/2015,"1,297.34",-7.55,-0.5786
20/03/2015,"1,292.36",-4.98,-0.3839
24/03/2015,"1,284.87",-7.49,-0.5796
25/03/2015,"1,297.88",13.01,1.0126
26/03/2015,"1,300.04",2.16,0.1664
27/03/2015,"1,294.90",-5.14,-0.3954
30/03/2015,"1,297.14",2.24,0.173
31/03/2015,"1,304.62",7.48,0.5767
1/4/2015,"1,329.80",25.18,1.9301
6/4/2015,"1,350.52",20.72,1.5581
7/4/2015,"1,355.85",5.33,0.3947
8/4/2015,"1,344.58",-11.27,-0.8312
9/4/2015,"1,350.77",6.19,0.4604
10/4/2015,"1,347.80",-2.97,-0.2199
13/04/2015,"1,357.47",9.67,0.7175
14/04/2015,"1,358.76",1.29,0.095
15/04/2015,"1,362.53",3.77,0.2775
16/04/2015,"1,367.14",4.61,0.3383
17/04/2015,"1,363.89",-3.25,-0.2377
20/04/2015,"1,347.89",-16,-1.1731
21/04/2015,"1,330.31",-17.58,-1.3043
22/04/2015,"1,346.53",16.22,1.2193
23/04/2015,"1,357.85",11.32,0.8407
24/04/2015,"1,374.49",16.64,1.2255
27/04/2015,"1,392.29",17.8,1.295
28/04/2015,"1,411.62",19.33,1.3884
29/04/2015,"1,405.71",-5.91,-0.4187
30/04/2015,"1,396.35",-9.36,-0.6659
