"Date","Price","Open","High","Low","Vol.","Change %"
"01/03/2022","4,225.63","4,184.41","4,254.64","4,180.84","","0.99%"
"12/31/2021","4,184.18","4,181.36","4,188.72","4,167.56","","0.07%"
"12/30/2021","4,181.39","4,174.88","4,194.44","4,173.04","","0.16%"
"12/29/2021","4,174.53","4,175.69","4,192.72","4,161.78","","-0.03%"
"12/28/2021","4,175.69","4,157.22","4,185.44","4,154.87","","0.45%"
"12/27/2021","4,157.13","4,162.29","4,175.34","4,145.51","","-0.12%"
"12/24/2021","4,162.30","4,158.71","4,172.59","4,132.64","","0.12%"
"12/23/2021","4,157.33","4,129.55","4,175.19","4,129.55","","0.76%"
"12/22/2021","4,126.10","4,120.93","4,136.97","4,100.48","","0.12%"
"12/21/2021","4,121.26","4,056.84","4,128.10","4,056.84","","1.59%"
"12/20/2021","4,056.85","4,113.52","4,113.52","3,998.28","","-1.38%"
"12/17/2021","4,113.66","4,108.78","4,114.99","4,059.69","","0.11%"
"12/16/2021","4,109.11","4,090.10","4,155.62","4,090.10","","0.46%"
"12/15/2021","4,090.10","4,082.27","4,116.91","4,075.00","","0.19%"
"12/14/2021","4,082.27","4,138.20","4,161.43","4,073.71","","-1.34%"
"12/13/2021","4,137.64","4,135.18","4,152.71","4,120.81","","0.06%"
"12/10/2021","4,135.20","4,179.34","4,180.35","4,133.43","","-1.06%"
"12/09/2021","4,179.65","4,165.94","4,200.26","4,162.95","","0.33%"
"12/08/2021","4,165.79","4,207.67","4,238.30","4,159.76","","-0.99%"
"12/07/2021","4,207.44","4,149.45","4,219.25","4,149.45","","1.40%"
"12/06/2021","4,149.29","4,091.85","4,155.06","4,091.85","","1.66%"
"12/03/2021","4,081.41","4,094.23","4,139.41","4,071.41","","-0.31%"
"12/02/2021","4,094.23","4,160.18","4,160.18","4,049.60","","-1.58%"
"12/01/2021","4,160.12","4,142.44","4,165.51","4,122.33","","0.42%"
"11/30/2021","4,142.77","4,159.01","4,180.46","4,114.62","","-0.39%"
"11/29/2021","4,158.82","4,142.00","4,219.76","4,142.00","","0.44%"
"11/26/2021","4,140.56","4,221.83","4,221.83","4,104.77","","-1.95%"
"11/25/2021","4,222.74","4,153.50","4,232.13","4,153.50","","1.68%"
"11/24/2021","4,153.05","4,122.30","4,161.17","4,120.35","","0.74%"
"11/23/2021","4,122.39","4,147.59","4,147.59","4,084.44","","-0.63%"
"11/22/2021","4,148.41","4,155.93","4,196.72","4,148.41","","-0.17%"
"11/19/2021","4,155.36","4,181.35","4,181.35","4,121.51","","-0.64%"
"11/18/2021","4,182.07","4,260.59","4,260.59","4,165.39","","-1.84%"
"11/17/2021","4,260.37","4,235.59","4,264.87","4,229.21","","0.59%"
"11/16/2021","4,235.34","4,319.83","4,337.15","4,222.31","","-1.96%"
"11/15/2021","4,319.83","4,285.30","4,319.83","4,270.65","","0.82%"
