"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2017","1,947.78","1,926.45","1,952.72","1,913.00","","1.41%"
"11/30/2017","1,920.77","1,922.70","1,931.75","1,895.59","","-0.22%"
"11/29/2017","1,924.92","1,904.18","1,938.21","1,904.18","","1.70%"
"11/28/2017","1,892.74","1,884.52","1,903.94","1,884.52","","0.16%"
"11/27/2017","1,889.73","1,884.84","1,889.73","1,871.41","","0.48%"
"11/24/2017","1,880.74","1,882.19","1,899.83","1,876.36","","-0.07%"
"11/23/2017","1,882.13","1,879.13","1,896.85","1,867.00","","0.05%"
"11/22/2017","1,881.13","1,891.23","1,901.06","1,879.10","","-0.58%"
"11/21/2017","1,892.11","1,863.71","1,894.97","1,852.37","","1.41%"
"11/20/2017","1,865.81","1,864.40","1,866.25","1,846.54","","0.10%"
"11/17/2017","1,863.87","1,835.10","1,870.47","1,830.89","","1.81%"
"11/16/2017","1,830.82","1,882.94","1,890.18","1,830.82","","-2.37%"
"11/15/2017","1,875.24","1,875.90","1,899.54","1,856.52","","-0.18%"
"11/14/2017","1,878.64","1,877.87","1,896.21","1,872.59","","0.23%"
"11/13/2017","1,874.35","1,913.63","1,913.63","1,864.72","","-2.73%"
"11/10/2017","1,926.97","1,950.16","1,955.06","1,918.82","","-0.90%"
"11/09/2017","1,944.48","1,942.08","1,957.59","1,935.33","","0.00%"
"11/08/2017","1,944.51","1,970.29","1,977.67","1,944.44","","-1.03%"
"11/07/2017","1,964.68","2,017.57","2,020.19","1,964.68","","-2.24%"
"11/06/2017","2,009.69","2,012.38","2,016.55","1,988.39","","-0.14%"
"11/03/2017","2,012.42","2,002.05","2,030.83","2,002.05","","0.44%"
"11/02/2017","2,003.61","2,016.71","2,024.50","1,999.90","","-0.62%"
"11/01/2017","2,016.06","1,999.89","2,029.08","1,993.32","","1.20%"
"10/31/2017","1,992.23","1,962.39","1,994.83","1,959.25","","1.90%"
"10/30/2017","1,955.07","1,943.75","1,964.23","1,943.04","","0.67%"
"10/27/2017","1,942.05","1,956.42","1,970.30","1,942.02","","-0.36%"
"10/26/2017","1,949.06","1,942.67","1,966.30","1,942.49","","0.27%"
"10/25/2017","1,943.78","1,945.32","1,947.20","1,927.94","","0.00%"
"10/24/2017","1,943.82","1,947.61","1,953.07","1,934.27","","0.17%"
"10/23/2017","1,940.51","1,971.75","1,971.75","1,938.29","","-1.77%"
"10/20/2017","1,975.39","1,971.93","1,982.29","1,958.26","","0.31%"
"10/19/2017","1,969.24","1,999.57","2,001.26","1,958.70","","-1.67%"
"10/18/2017","2,002.62","2,011.70","2,026.53","2,002.11","","-0.43%"
"10/17/2017","2,011.28","2,021.40","2,025.97","2,006.83","","-0.43%"
"10/16/2017","2,020.02","2,012.49","2,030.00","2,012.49","","0.69%"
"10/13/2017","2,006.18","1,979.87","2,013.07","1,979.01","","1.41%"
"10/12/2017","1,978.28","1,969.25","1,982.87","1,963.87","","0.38%"
"10/11/2017","1,970.76","1,987.65","1,993.76","1,967.74","","-0.70%"
"10/10/2017","1,984.68","1,970.97","1,990.87","1,970.83","","0.77%"
"10/09/2017","1,969.45","1,956.94","1,977.94","1,953.81","","1.10%"
"10/06/2017","1,948.02","1,945.14","1,965.21","1,942.91","","0.19%"
"10/05/2017","1,944.35","1,964.63","1,976.27","1,944.21","","-1.01%"
"10/04/2017","1,964.23","1,980.69","1,986.87","1,959.16","","0.00%"
"10/03/2017","1,964.16","1,958.94","1,989.14","1,951.66","","0.56%"
"10/02/2017","1,953.14","1,983.69","1,986.74","1,940.40","","-1.39%"
"09/29/2017","1,980.64","1,987.64","2,005.45","1,974.71","","-0.10%"
"09/28/2017","1,982.54","1,938.66","2,007.26","1,938.66","","2.44%"
"09/27/2017","1,935.26","1,957.72","1,957.87","1,918.66","","-0.68%"
"09/26/2017","1,948.57","1,948.97","1,967.75","1,911.25","","-0.42%"
"09/25/2017","1,956.85","2,035.35","2,035.35","1,953.97","","-4.35%"
"09/22/2017","2,045.88","2,031.14","2,052.60","2,019.30","","1.19%"
"09/21/2017","2,021.86","2,005.76","2,051.23","2,005.76","","0.97%"
"09/20/2017","2,002.47","2,011.83","2,015.51","1,949.45","","-0.11%"
"09/19/2017","2,004.63","1,994.68","2,009.50","1,987.30","","0.19%"
"09/18/2017","2,000.90","2,055.79","2,060.45","1,998.94","","-2.13%"
"09/15/2017","2,044.40","2,072.32","2,072.32","2,034.14","","-1.73%"
"09/14/2017","2,080.38","2,137.00","2,137.87","2,078.59","","-2.42%"
"09/13/2017","2,131.93","2,135.75","2,147.06","2,130.23","","-0.14%"
"09/12/2017","2,134.96","2,123.07","2,140.33","2,123.07","","0.65%"
"09/11/2017","2,121.24","2,116.21","2,133.77","2,108.45","","0.33%"
"09/08/2017","2,114.18","2,128.44","2,138.61","2,113.58","","-0.60%"
"09/07/2017","2,126.87","2,138.48","2,145.68","2,126.87","","-0.07%"
