"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2013","1,835.26","1,835.26","1,835.26","1,835.26","","0.12%"
"09/04/2013","1,833.14","1,833.14","1,833.14","1,833.14","","-0.42%"
"09/03/2013","1,840.85","1,840.85","1,840.85","1,840.85","","-0.26%"
"09/02/2013","1,845.62","1,845.62","1,845.62","1,845.62","","0.23%"
"08/30/2013","1,841.41","1,841.41","1,841.41","1,841.41","","0.43%"
"08/29/2013","1,833.52","1,833.52","1,833.52","1,833.52","","0.14%"
"08/28/2013","1,830.97","1,830.97","1,830.97","1,830.97","","-0.45%"
"08/27/2013","1,839.16","1,839.16","1,839.16","1,839.16","","-0.47%"
"08/26/2013","1,847.81","1,847.81","1,847.81","1,847.81","","-0.09%"
"08/23/2013","1,849.47","1,849.47","1,849.47","1,849.47","","-0.12%"
"08/22/2013","1,851.76","1,851.76","1,851.76","1,851.76","","0.49%"
"08/21/2013","1,842.82","1,842.82","1,842.82","1,842.82","","-0.61%"
"08/20/2013","1,854.08","1,854.08","1,854.08","1,854.08","","0.55%"
"08/19/2013","1,843.85","1,843.85","1,843.85","1,843.85","","0.36%"
"08/16/2013","1,837.31","1,837.31","1,837.31","1,837.31","","0.09%"
"08/14/2013","1,835.60","1,835.60","1,835.60","1,835.60","","0.48%"
"08/13/2013","1,826.87","1,826.87","1,826.87","1,826.87","","-0.14%"
"08/12/2013","1,829.47","1,829.47","1,829.47","1,829.47","","0.13%"
"08/09/2013","1,827.09","1,827.09","1,827.09","1,827.09","","-0.21%"
"08/08/2013","1,830.96","1,830.96","1,830.96","1,830.96","","-0.24%"
"08/07/2013","1,835.37","1,835.37","1,835.37","1,835.37","","-0.25%"
"08/06/2013","1,839.88","1,839.88","1,839.88","1,839.88","","-0.74%"
"08/02/2013","1,853.65","1,853.65","1,853.65","1,853.65","","-0.32%"
"08/01/2013","1,859.51","1,859.51","1,859.51","1,859.51","","0.59%"
"07/31/2013","1,848.55","1,848.55","1,848.55","1,848.55","","0.29%"
"07/30/2013","1,843.17","1,843.17","1,843.17","1,843.17","","0.77%"
"07/29/2013","1,829.12","1,829.12","1,829.12","1,829.12","","-0.58%"
"07/26/2013","1,839.79","1,839.79","1,839.79","1,839.79","","-0.34%"
"07/25/2013","1,846.03","1,846.03","1,846.03","1,846.03","","-0.27%"
"07/24/2013","1,850.96","1,850.96","1,850.96","1,850.96","","0.58%"
"07/23/2013","1,840.34","1,840.34","1,840.34","1,840.34","","-0.13%"
"07/22/2013","1,842.69","1,842.69","1,842.69","1,842.69","","-0.43%"
"07/19/2013","1,850.69","1,850.69","1,850.69","1,850.69","","-0.32%"
"07/18/2013","1,856.58","1,856.58","1,856.58","1,856.58","","1.51%"
"07/17/2013","1,829.05","1,829.05","1,829.05","1,829.05","","-0.33%"
"07/16/2013","1,835.10","1,835.10","1,835.10","1,835.10","","0.54%"
"07/15/2013","1,825.33","1,825.33","1,825.33","1,825.33","","-0.13%"
"07/12/2013","1,827.74","1,827.74","1,827.74","1,827.74","","0.17%"
"07/11/2013","1,824.57","1,824.57","1,824.57","1,824.57","","0.71%"
"07/10/2013","1,811.73","1,811.73","1,811.73","1,811.73","","-0.50%"
"07/09/2013","1,820.86","1,820.86","1,820.86","1,820.86","","0.82%"
"07/08/2013","1,806.02","1,806.02","1,806.02","1,806.02","","0.10%"
"07/05/2013","1,804.18","1,804.18","1,804.18","1,804.18","","0.16%"
"07/04/2013","1,801.26","1,801.26","1,801.26","1,801.26","","-0.52%"
"07/03/2013","1,810.68","1,810.68","1,810.68","1,810.68","","0.10%"
"07/02/2013","1,808.88","1,808.88","1,808.88","1,808.88","","0.27%"
"07/01/2013","1,804.09","1,804.09","1,804.09","1,804.09","","-0.03%"
"06/28/2013","1,804.69","1,804.69","1,804.69","1,804.69","","0.43%"
"06/27/2013","1,796.98","1,796.98","1,796.98","1,796.98","","0.89%"
"06/26/2013","1,781.17","1,781.17","1,781.17","1,781.17","","-0.37%"
"06/24/2013","1,787.84","1,787.84","1,787.84","1,787.84","","-0.43%"
"06/21/2013","1,795.57","1,795.57","1,795.57","1,795.57","","0.66%"
"06/20/2013","1,783.85","1,783.85","1,783.85","1,783.85","","-0.01%"
"06/19/2013","1,784.01","1,784.01","1,784.01","1,784.01","","-0.04%"
"06/18/2013","1,784.67","1,784.67","1,784.67","1,784.67","","-1.17%"
"06/17/2013","1,805.88","1,805.88","1,805.88","1,805.88","","0.23%"
"06/14/2013","1,801.82","1,801.82","1,801.82","1,801.82","","0.11%"
"06/13/2013","1,799.76","1,799.76","1,799.76","1,799.76","","-1.37%"
"06/12/2013","1,824.83","1,824.83","1,824.83","1,824.83","","-0.60%"
"06/11/2013","1,835.77","1,835.77","1,835.77","1,835.77","","-0.21%"
"06/10/2013","1,839.71","1,839.71","1,839.71","1,839.71","","-0.56%"
"06/07/2013","1,850.14","1,850.14","1,850.14","1,850.14","","-0.46%"
"06/06/2013","1,858.71","1,858.71","1,858.71","1,858.71","","0.91%"
