"Date","Price","Open","High","Low","Vol.","Change %"
"01/21/2008","2,221.68","2,291.80","2,291.80","2,221.68","","-4.28%"
"01/18/2008","2,320.90","2,366.61","2,367.38","2,320.81","","-1.93%"
"01/17/2008","2,366.61","2,382.64","2,383.81","2,365.38","","-0.67%"
"01/16/2008","2,382.64","2,445.51","2,445.51","2,382.64","","-2.57%"
"01/15/2008","2,445.51","2,466.49","2,466.49","2,445.51","","-0.85%"
"01/14/2008","2,466.49","2,456.12","2,472.98","2,456.12","","0.42%"
"01/11/2008","2,456.12","2,434.50","2,459.46","2,434.50","","0.89%"
"01/10/2008","2,434.50","2,404.25","2,434.50","2,404.25","","1.26%"
"01/09/2008","2,404.25","2,394.72","2,405.64","2,386.63","","0.40%"
"01/08/2008","2,394.72","2,457.92","2,457.92","2,394.72","","-2.57%"
"01/07/2008","2,457.92","2,520.56","2,520.56","2,457.92","","-2.49%"
"01/04/2008","2,520.56","2,518.49","2,521.16","2,510.89","","0.08%"
"01/03/2008","2,518.49","2,518.92","2,525.89","2,518.35","","-0.02%"
"12/28/2007","2,518.92","2,527.86","2,533.93","2,518.63","","-0.26%"
"12/27/2007","2,525.61","2,525.61","2,525.61","2,525.61","","-0.29%"
"12/24/2007","2,532.89","2,558.14","2,558.14","2,532.72","","-0.99%"
"12/21/2007","2,558.14","2,548.69","2,568.25","2,548.69","","0.37%"
"12/20/2007","2,548.69","2,546.57","2,551.02","2,546.57","","0.08%"
"12/19/2007","2,546.57","2,522.11","2,548.43","2,522.11","","0.97%"
"12/18/2007","2,522.11","2,501.62","2,522.11","2,501.62","","0.82%"
"12/17/2007","2,501.62","2,497.99","2,501.62","2,489.95","","0.15%"
"12/14/2007","2,497.99","2,494.07","2,504.68","2,491.51","","0.16%"
"12/13/2007","2,494.07","2,498.34","2,506.38","2,485.90","","-0.17%"
"12/12/2007","2,498.34","2,505.46","2,513.42","2,498.09","","-0.28%"
"12/11/2007","2,505.46","2,542.78","2,542.78","2,505.40","","-1.47%"
"12/10/2007","2,542.78","2,552.92","2,568.76","2,542.78","","-0.40%"
"12/07/2007","2,552.92","2,509.27","2,575.33","2,509.27","","1.74%"
"12/06/2007","2,509.27","2,488.20","2,509.27","2,488.20","","0.85%"
"12/05/2007","2,488.20","2,470.20","2,490.67","2,470.20","","0.73%"
"12/04/2007","2,470.20","2,442.39","2,470.24","2,442.39","","1.14%"
"12/03/2007","2,442.39","2,440.48","2,443.25","2,427.17","","0.08%"
"11/30/2007","2,440.48","2,446.02","2,446.05","2,440.48","","-0.23%"
"11/29/2007","2,446.02","2,449.69","2,456.72","2,443.79","","-0.15%"
"11/28/2007","2,449.69","2,462.12","2,470.12","2,448.42","","-0.50%"
"11/27/2007","2,462.12","2,451.94","2,478.36","2,451.94","","0.42%"
"11/26/2007","2,451.94","2,413.10","2,452.00","2,413.10","","1.61%"
"11/23/2007","2,413.10","2,351.46","2,421.09","2,351.46","","2.62%"
"11/22/2007","2,351.46","2,349.35","2,355.00","2,344.01","","0.09%"
"11/21/2007","2,349.35","2,376.54","2,380.86","2,344.90","","-1.14%"
"11/20/2007","2,376.54","2,425.89","2,425.89","2,376.21","","-2.03%"
"11/19/2007","2,425.89","2,414.56","2,444.01","2,414.56","","0.47%"
"11/16/2007","2,414.56","2,365.90","2,414.56","2,365.90","","2.06%"
"11/15/2007","2,365.90","2,379.66","2,379.66","2,361.06","","-0.58%"
"11/14/2007","2,379.66","2,444.44","2,444.44","2,378.04","","-2.65%"
"11/13/2007","2,444.44","2,524.91","2,524.91","2,444.29","","-3.19%"
"11/12/2007","2,524.91","2,547.61","2,559.05","2,524.90","","-0.89%"
"11/09/2007","2,547.61","2,550.03","2,550.03","2,523.43","","-0.09%"
